GEOID10,Municipality,State,TotPop,Scenario,CommitYear,Lat,Lon
5133824,Gwynn,VA,602,rcp85,2011,37.4971,-76.2836
5133824,Gwynn,VA,602,rcp26,2011,37.4971,-76.2836
3480210,West Wildwood,NJ,603,rcp85,1922,39.0006,-74.8236
3480210,West Wildwood,NJ,603,rcp26,1922,39.0006,-74.8236
105212,Belle Fontaine,AL,608,rcp85,2087,30.4925,-88.1065
1274625,Wabasso,FL,609,rcp85,2036,27.7477,-80.4363
1274625,Wabasso,FL,609,rcp26,2076,27.7477,-80.4363
3757740,Roper,NC,611,rcp85,2053,35.8786,-76.6171
2205350,Bayou Goula,LA,612,rcp85,2072,30.2161,-91.1806
4836020,Ingleside on the Bay,TX,615,rcp85,2075,27.8298,-97.2213
5364775,Skokomish,WA,617,rcp85,2074,47.3283,-123.1588
4841660,La Tina Ranch,TX,618,rcp85,2091,26.1983,-97.4781
1218425,Duck Key,FL,621,rcp85,2016,24.7735,-80.9107
1218425,Duck Key,FL,621,rcp26,2016,24.7735,-80.9107
2223025,Egan,LA,631,rcp85,2089,30.2455,-92.5116
4841092,Lamar,TX,636,rcp85,2063,28.1404,-96.9883
1248055,Navarre Beach,FL,638,rcp85,2015,30.3782,-86.8935
1248055,Navarre Beach,FL,638,rcp26,2015,30.3782,-86.8935
2232020,Grosse Tete,LA,647,rcp85,2066,30.4155,-91.4387
2459450,Oxford,MD,651,rcp85,2011,38.6853,-76.1715
2471650,Sharptown,MD,651,rcp85,2071,38.5383,-75.7192
2459450,Oxford,MD,651,rcp26,2011,38.6853,-76.1715
2259165,Parks,LA,653,rcp85,2092,30.2178,-91.8276
3602737,Asharoken,NY,654,rcp85,2047,40.9393,-73.385
2253370,Napoleonville,LA,660,rcp85,2071,#N/A,#N/A
2415950,Chesapeake City,MD,660,rcp85,2096,39.5276,-75.8122
2249870,Mermentau,LA,661,rcp85,2052,30.188,-92.5838
2464600,Queenstown,MD,664,rcp85,2080,38.9862,-76.1694
1264725,Sea Ranch Lakes,FL,670,rcp85,2006,26.1999,-80.0984
1264725,Sea Ranch Lakes,FL,670,rcp26,2006,26.1999,-80.0984
2279275,Wallace,LA,671,rcp85,2066,30.0244,-90.6593
1243475,Matlacha,FL,677,rcp85,1949,26.6328,-82.0728
1243475,Matlacha,FL,677,rcp26,1949,26.6328,-82.0728
1202660,Avalon,FL,679,rcp85,2039,30.5357,-87.0915
3656968,Peconic,NY,683,rcp85,2075,41.0391,-72.4644
2431275,Galesville,MD,684,rcp85,2059,38.8408,-76.5544
3706740,Bogue,NC,684,rcp85,2095,34.6919,-77.0283
1257320,Pioneer,FL,697,rcp85,2094,#N/A,#N/A
1275750,Welaka,FL,701,rcp85,2095,29.4853,-81.6609
1211225,Cedar Key,FL,702,rcp85,2023,29.1503,-83.0374
1211225,Cedar Key,FL,702,rcp26,2025,29.1503,-83.0374
2217180,Convent,LA,711,rcp85,2078,30.0137,-90.8195
2545500,New Seabury,MA,717,rcp85,2099,41.5702,-70.4807
1265425,Shalimar,FL,717,rcp85,2036,30.4433,-86.583
1265425,Shalimar,FL,717,rcp26,2072,30.4433,-86.583
1235862,Juno Ridge,FL,718,rcp85,2067,26.8491,-80.0619
5313595,Cohassett Beach,WA,722,rcp85,2078,#N/A,#N/A
5177520,Tangier,VA,722,rcp85,1922,37.8238,-75.9903
5177520,Tangier,VA,722,rcp26,1922,37.8238,-75.9903
3408890,Burleigh,NJ,725,rcp85,2060,39.0475,-74.8467
4858568,Point Comfort,TX,737,rcp85,2079,28.6643,-96.5554
3731490,Hightsville,NC,739,rcp85,2074,34.2689,-77.9379
2262105,Port Vincent,LA,741,rcp85,2043,30.3364,-90.8436
1266875,Solana,FL,742,rcp85,2003,26.9377,-82.0306
1266875,Solana,FL,742,rcp26,2003,26.9377,-82.0306
3655321,Orient,NY,743,rcp85,2071,41.1448,-72.2553
3747845,North Topsail Beach,NC,743,rcp85,2002,34.4887,-77.4374
1330088,Flemington,GA,743,rcp85,2091,31.8504,-81.5628
3747845,North Topsail Beach,NC,743,rcp26,2002,34.4887,-77.4374
2247560,Madisonville,LA,748,rcp85,2011,30.3985,-90.1661
2247560,Madisonville,LA,748,rcp26,2011,30.3985,-90.1661
3416660,Deal,NJ,750,rcp85,2089,40.2497,-73.9975
2271190,Sorrel,LA,766,rcp85,2057,29.8887,-91.6253
1028440,Frederica,DE,774,rcp85,2072,39.0081,-75.4659
1228305,Gun Club Estates,FL,776,rcp85,2080,#N/A,#N/A
3411410,Cedarville,NJ,776,rcp85,2095,39.3386,-75.2145
3702780,Avon,NC,776,rcp85,1989,35.3455,-75.506
3701000,Alliance,NC,776,rcp85,2048,35.1435,-76.8085
3702780,Avon,NC,776,rcp26,1989,35.3455,-75.506
3682986,Woodsburgh,NY,778,rcp85,2041,40.6212,-73.7062
2454375,Mount Vernon,MD,779,rcp85,2027,38.2396,-75.7853
2454375,Mount Vernon,MD,779,rcp26,2033,38.2396,-75.7853
2233490,Hayes,LA,780,rcp85,2031,30.1111,-92.9239
2233490,Hayes,LA,780,rcp26,2041,30.1111,-92.9239
645414,Manila,CA,784,rcp85,2069,40.8509,-124.1632
2477912,Tilghman Island,MD,784,rcp85,2028,38.7032,-76.3363
2477912,Tilghman Island,MD,784,rcp26,2034,38.7032,-76.3363
4861466,Reid Hope King,TX,786,rcp85,2085,#N/A,#N/A
1228275,Gulf Stream,FL,786,rcp85,2030,26.4859,-80.0575
1228275,Gulf Stream,FL,786,rcp26,2038,26.4859,-80.0575
4875614,Villa Pancho,TX,788,rcp85,2072,#N/A,#N/A
2266060,Rosedale,LA,793,rcp85,2071,30.4429,-91.4601
2239720,Killona,LA,793,rcp85,2030,29.9968,-90.4842
2239720,Killona,LA,793,rcp26,2039,29.9968,-90.4842
1236325,Key Colony Beach,FL,797,rcp85,2000,24.7206,-81.0215
1236325,Key Colony Beach,FL,797,rcp26,2000,24.7206,-81.0215
636882,Isleton,CA,800,rcp85,1922,38.1613,-121.605
2280360,Welcome,LA,800,rcp85,2034,30.0441,-90.8806
636882,Isleton,CA,800,rcp26,1922,38.1613,-121.605
2280360,Welcome,LA,800,rcp26,2052,30.0441,-90.8806
1364960,Riceboro,GA,809,rcp85,2057,31.7244,-81.4423
2252320,Morse,LA,812,rcp85,2054,30.1221,-92.4984
1254625,Panacea,FL,816,rcp85,2033,30.0248,-84.3934
1254625,Panacea,FL,816,rcp26,2049,30.0248,-84.3934
1235925,Jupiter Island,FL,817,rcp85,2056,27.0305,-80.1021
3434200,Interlaken,NJ,820,rcp85,2081,40.2343,-74.0159
3740980,Manns Harbor,NC,821,rcp85,2001,35.8985,-75.7807
3740980,Manns Harbor,NC,821,rcp26,2001,35.8985,-75.7807
2267355,St. James,LA,828,rcp85,2059,30.0195,-90.8485
5356555,Puget Island,WA,831,rcp85,2007,46.1757,-123.3819
5356555,Puget Island,WA,831,rcp26,2007,46.1757,-123.3819
3652188,North Haven,NY,833,rcp85,2060,41.0231,-72.314
1243900,Medley,FL,838,rcp85,2006,25.8641,-80.3492
1243900,Medley,FL,838,rcp26,2006,25.8641,-80.3492
5370175,Taholah,WA,840,rcp85,2053,47.3274,-124.2756
2208710,Boothville,LA,854,rcp85,1922,29.3325,-89.4057
2208710,Boothville,LA,854,rcp26,1922,29.3325,-89.4057
1268487,Stacey Street,FL,858,rcp85,2072,26.6978,-80.1239
2243255,Lemannville,LA,860,rcp85,2076,30.1007,-90.9291
1224710,Franklin Park,FL,860,rcp85,2009,26.1341,-80.1763
1224710,Franklin Park,FL,860,rcp26,2009,26.1341,-80.1763
2461875,Piney Point,MD,864,rcp85,2018,38.1507,-76.5199
2461875,Piney Point,MD,864,rcp26,2018,38.1507,-76.5199
5348295,Neah Bay,WA,865,rcp85,2064,48.361,-124.6115
3471010,Stone Harbor,NJ,866,rcp85,2016,39.0417,-74.7688
3471010,Stone Harbor,NJ,866,rcp26,2016,39.0417,-74.7688
4510000,Bucksport,SC,876,rcp85,2037,33.6685,-79.1101
2215150,Choctaw,LA,879,rcp85,1964,29.8457,-90.7234
2215150,Choctaw,LA,879,rcp26,1964,29.8457,-90.7234
2245670,Loreauville,LA,887,rcp85,2081,30.0593,-91.7387
2224460,Estherwood,LA,889,rcp85,2065,30.1816,-92.4633
2278050,Ventress,LA,890,rcp85,2100,#N/A,#N/A
5336780,La Conner,WA,891,rcp85,1922,48.3926,-122.4945
3713940,Columbia,NC,891,rcp85,1984,35.9243,-76.2401
5336780,La Conner,WA,891,rcp26,1922,48.3926,-122.4945
3713940,Columbia,NC,891,rcp26,1984,35.9243,-76.2401
2277035,Union,LA,892,rcp85,2081,30.0861,-90.8889
3441370,Longport,NJ,895,rcp85,2019,39.3108,-74.5262
3441370,Longport,NJ,895,rcp26,2019,39.3108,-74.5262
3749380,Oriental,NC,900,rcp85,2027,35.0309,-76.6805
1254425,Palm Shores,FL,900,rcp85,2097,28.1921,-80.6596
3749380,Oriental,NC,900,rcp26,2031,35.0309,-76.6805
2258745,Paincourtville,LA,911,rcp85,2070,29.9886,-91.0554
1226250,Golden Beach,FL,919,rcp85,1968,25.9641,-80.1215
1226250,Golden Beach,FL,919,rcp26,1968,25.9641,-80.1215
3748740,Ocracoke,NC,922,rcp85,1979,35.0732,-75.9985
3748740,Ocracoke,NC,922,rcp26,1979,35.0732,-75.9985
973700,Stonington,CT,929,rcp85,2083,41.3348,-71.8995
1215325,Crescent Beach,FL,931,rcp85,2026,29.7292,-81.2415
1215325,Crescent Beach,FL,931,rcp26,2030,29.7292,-81.2415
2240210,Kraemer,LA,934,rcp85,1947,29.859,-90.6262
2240210,Kraemer,LA,934,rcp26,1947,29.859,-90.6262
2210985,Buras,LA,945,rcp85,1922,29.3537,-89.524
2210985,Buras,LA,945,rcp26,1922,29.3537,-89.524
2246755,Lydia,LA,952,rcp85,2034,29.9263,-91.7813
2246755,Lydia,LA,952,rcp26,2053,29.9263,-91.7813
5328345,Grayland,WA,953,rcp85,2085,46.8417,-124.0912
2218335,Crescent,LA,959,rcp85,2038,30.2435,-91.2877
2249240,Maurice,LA,964,rcp85,2094,30.1071,-92.1218
1232325,Homestead Base,FL,964,rcp85,2005,25.4933,-80.3902
1232325,Homestead Base,FL,964,rcp26,2005,25.4933,-80.3902
1260550,Rio,FL,965,rcp85,2045,27.2185,-80.2394
3660422,Quogue,NY,967,rcp85,2072,40.8214,-72.5989
3403520,Bay Head,NJ,968,rcp85,2013,40.0703,-74.0482
4872989,Tiki Island,TX,968,rcp85,2003,29.2973,-94.9149
3403520,Bay Head,NJ,968,rcp26,2013,40.0703,-74.0482
4872989,Tiki Island,TX,968,rcp26,2003,29.2973,-94.9149
677126,Sunset Beach,CA,971,rcp85,2030,33.7177,-118.0726
677126,Sunset Beach,CA,971,rcp26,2039,33.7177,-118.0726
2240840,Lafitte,LA,972,rcp85,1966,29.7109,-90.0968
2240840,Lafitte,LA,972,rcp26,1966,29.7109,-90.0968
4837252,Jamaica Beach,TX,983,rcp85,2006,29.1916,-94.9801
4837252,Jamaica Beach,TX,983,rcp26,2006,29.1916,-94.9801
3368340,Seabrook Beach,NH,992,rcp85,2013,42.8802,-70.8251
3368340,Seabrook Beach,NH,992,rcp26,2013,42.8802,-70.8251
2223725,Empire,LA,993,rcp85,1922,29.4445,-89.6137
2223725,Empire,LA,993,rcp26,1922,29.4445,-89.6137
3769680,Vanceboro,NC,1005,rcp85,2097,35.3031,-77.1567
5112808,Cape Charles,VA,1009,rcp85,2031,37.2487,-76.0038
5112808,Cape Charles,VA,1009,rcp26,2042,37.2487,-76.0038
1240562,Limestone Creek,FL,1014,rcp85,2053,26.9427,-80.1407
3402230,Audubon Park,NJ,1023,rcp85,2075,39.8968,-75.0888
4820212,Deweyville,TX,1023,rcp85,2085,30.3012,-93.7746
3478530,West Cape May,NJ,1024,rcp85,2027,38.9422,-74.939
3478530,West Cape May,NJ,1024,rcp26,2032,38.9422,-74.939
2469825,St. Michaels,MD,1029,rcp85,2042,38.7885,-76.2227
4156150,Pacific City,OR,1035,rcp85,2092,45.2063,-123.954
5112915,Captains Cove,VA,1042,rcp85,2080,37.9963,-75.4259
1268625,Steinhatchee,FL,1047,rcp85,2051,29.6801,-83.3866
2274235,Supreme,LA,1052,rcp85,2047,29.863,-90.9966
1005690,Bethany Beach,DE,1060,rcp85,2015,38.5376,-75.0643
1005690,Bethany Beach,DE,1060,rcp26,2015,38.5376,-75.0643
4815328,Clear Lake Shores,TX,1063,rcp85,2023,29.5465,-95.0326
4815328,Clear Lake Shores,TX,1063,rcp26,2025,29.5465,-95.0326
1244300,Mexico Beach,FL,1072,rcp85,2050,29.9456,-85.4108
2213330,Catahoula,LA,1094,rcp85,2047,30.2129,-91.7168
2248610,Maringouin,LA,1098,rcp85,2093,30.4907,-91.5186
2204300,Barataria,LA,1109,rcp85,1979,29.714,-90.1215
2204300,Barataria,LA,1109,rcp26,1979,29.714,-90.1215
4854528,Oyster Creek,TX,1111,rcp85,2004,28.9981,-95.3293
4854528,Oyster Creek,TX,1111,rcp26,2004,28.9981,-95.3293
3460600,Port Republic,NJ,1115,rcp85,2061,39.5344,-74.477
2227435,French Settlement,LA,1116,rcp85,2045,30.3319,-90.8143
1264547,Schall Circle,FL,1117,rcp85,2075,26.7152,-80.1143
5122064,Deltaville,VA,1119,rcp85,2054,37.5513,-76.3278
1209700,Callahan,FL,1123,rcp85,2072,30.5618,-81.832
678568,Thornton,CA,1131,rcp85,2035,38.2297,-121.4261
678568,Thornton,CA,1131,rcp26,2058,38.2297,-121.4261
3467665,Silver Ridge,NJ,1133,rcp85,2093,39.9617,-74.2359
1254150,Palm Beach Shores,FL,1142,rcp85,2035,26.7774,-80.0344
1254150,Palm Beach Shores,FL,1142,rcp26,2061,26.7774,-80.0344
1206670,Black Hammock,FL,1144,rcp85,2080,28.7076,-81.1778
1275641,Weeki Wachee Gardens,FL,1146,rcp85,2005,28.5373,-82.6231
1254357,Palmona Park,FL,1146,rcp85,2051,26.6894,-81.8944
1275641,Weeki Wachee Gardens,FL,1146,rcp26,2005,28.5373,-82.6231
3467110,Ship Bottom,NJ,1156,rcp85,2022,39.6454,-74.183
3467110,Ship Bottom,NJ,1156,rcp26,2024,39.6454,-74.183
3403940,Beach Haven,NJ,1168,rcp85,2003,39.576,-74.2518
3403940,Beach Haven,NJ,1168,rcp26,2003,39.576,-74.2518
1207975,Bradenton Beach,FL,1171,rcp85,1988,27.4591,-82.6958
1267650,South Palm Beach,FL,1171,rcp85,2015,26.5918,-80.0378
1207975,Bradenton Beach,FL,1171,rcp26,1988,27.4591,-82.6958
1267650,South Palm Beach,FL,1171,rcp26,2016,26.5918,-80.0378
2259375,Paulina,LA,1178,rcp85,2049,30.0383,-90.7247
2831460,Helena,MS,1184,rcp85,2057,30.4881,-88.5056
2240280,Krotz Springs,LA,1198,rcp85,2097,#N/A,#N/A
3710880,Castle Hayne,NC,1202,rcp85,2067,34.3575,-77.9107
3471640,Surf City,NJ,1205,rcp85,2028,39.6621,-74.1695
3471640,Surf City,NJ,1205,rcp26,2033,39.6621,-74.1695
2239685,Killian,LA,1206,rcp85,2045,30.3526,-90.5809
3729560,Harkers Island,NC,1207,rcp85,2034,34.6987,-76.5585
3729560,Harkers Island,NC,1207,rcp26,2051,34.6987,-76.5585
3418151,Dover Beaches South,NJ,1209,rcp85,2009,39.9551,-74.0796
3418151,Dover Beaches South,NJ,1209,rcp26,2009,39.9551,-74.0796
1216100,Cypress Quarters,FL,1215,rcp85,2099,#N/A,#N/A
3658849,Point Lookout,NY,1219,rcp85,2009,40.5903,-73.5795
3658849,Point Lookout,NY,1219,rcp26,2009,40.5903,-73.5795
1255375,Patrick AFB,FL,1222,rcp85,2029,28.2328,-80.6102
1255375,Patrick AFB,FL,1222,rcp26,2036,28.2328,-80.6102
3418148,Dover Beaches North,NJ,1225,rcp85,2003,39.9919,-74.0717
3418148,Dover Beaches North,NJ,1225,rcp26,2003,39.9919,-74.0717
4545790,Meggett,SC,1226,rcp85,2086,32.697,-80.2721
1242750,Manasota Key,FL,1229,rcp85,2003,26.9243,-82.3529
1242750,Manasota Key,FL,1229,rcp26,2003,26.9243,-82.3529
119744,Dauphin Island,AL,1237,rcp85,2017,30.2496,-88.1922
119744,Dauphin Island,AL,1237,rcp26,2017,30.2496,-88.1922
1006730,Blades,DE,1241,rcp85,2080,38.6353,-75.6024
2400712,Algonquin,MD,1241,rcp85,2059,38.5899,-76.0916
1249406,North Key Largo,FL,1244,rcp85,2001,25.2557,-80.3249
1249406,North Key Largo,FL,1244,rcp26,2001,25.2557,-80.3249
1375239,Talahi Island,GA,1248,rcp85,2047,32.033,-80.9761
4858952,Port O'Connor,TX,1253,rcp85,2016,28.446,-96.4201
4858952,Port O'Connor,TX,1253,rcp26,2016,28.446,-96.4201
1324876,Dutch Island,GA,1257,rcp85,2004,32.0034,-81.0328
1324876,Dutch Island,GA,1257,rcp26,2004,32.0034,-81.0328
1257518,Plantation Mobile Home Park,FL,1260,rcp85,2074,26.7038,-80.1328
2232405,Hackberry,LA,1261,rcp85,2000,29.9648,-93.4101
2232405,Hackberry,LA,1261,rcp26,2000,29.9648,-93.4101
3634308,Hewlett Harbor,NY,1263,rcp85,2033,40.6327,-73.6848
5159336,Onancock,VA,1263,rcp85,2080,37.71,-75.7437
3703960,Bayboro,NC,1263,rcp85,2044,35.1493,-76.7694
3634308,Hewlett Harbor,NY,1263,rcp26,2050,40.6327,-73.6848
4830890,Green Valley Farms,TX,1272,rcp85,2097,#N/A,#N/A
3709400,Buxton,NC,1273,rcp85,2022,35.262,-75.5377
1239056,Lakewood Gardens,FL,1273,rcp85,2074,26.622,-80.1022
3709400,Buxton,NC,1273,rcp26,2024,35.262,-75.5377
1207687,Boulevard Gardens,FL,1274,rcp85,2014,26.1251,-80.1822
1207687,Boulevard Gardens,FL,1274,rcp26,2014,26.1251,-80.1822
3711340,Cedar Point,NC,1279,rcp85,2082,34.687,-77.0848
1236220,Kenwood Estates,FL,1283,rcp85,2074,26.6277,-80.1147
2244970,Lockport Heights,LA,1286,rcp85,2009,29.6557,-90.5479
2244970,Lockport Heights,LA,1286,rcp26,2009,29.6557,-90.5479
4503385,Awendaw,SC,1294,rcp85,2071,32.9779,-79.6428
2230830,Grand Isle,LA,1296,rcp85,1995,29.2129,-90.0291
2230830,Grand Isle,LA,1296,rcp26,1995,29.2129,-90.0291
2258920,Paradis,LA,1298,rcp85,1922,29.8665,-90.44
2258920,Paradis,LA,1298,rcp26,1922,29.8665,-90.44
3632105,Harbor Isle,NY,1301,rcp85,1922,40.6025,-73.6647
3632105,Harbor Isle,NY,1301,rcp26,1922,40.6025,-73.6647
2467400,Rock Hall,MD,1310,rcp85,2037,39.1381,-76.2412
2201780,Ama,LA,1316,rcp85,2003,29.9419,-90.299
2201780,Ama,LA,1316,rcp26,2003,29.9419,-90.299
3402320,Avalon,NJ,1324,rcp85,2031,39.0905,-74.7358
3402320,Avalon,NJ,1324,rcp26,2040,39.0905,-74.7358
1233800,Inglis,FL,1325,rcp85,2069,29.033,-82.6591
1060290,Rehoboth Beach,DE,1327,rcp85,2076,38.7174,-75.0806
2855920,Pearlington,MS,1332,rcp85,2021,30.2489,-89.6045
2855920,Pearlington,MS,1332,rcp26,2023,30.2489,-89.6045
3752000,Pine Knoll Shores,NC,1339,rcp85,2038,34.6973,-76.8315
4827888,Fulton,TX,1358,rcp85,2065,28.0726,-97.0387
4866416,Seadrift,TX,1364,rcp85,2041,28.4141,-96.7155
4869194,South Point,TX,1376,rcp85,2073,#N/A,#N/A
3460510,Port Norris,NJ,1377,rcp85,2030,39.2505,-75.0425
3460510,Port Norris,NJ,1377,rcp26,2037,39.2505,-75.0425
5340070,Long Beach,WA,1392,rcp85,2065,46.3556,-124.0556
3641465,Laurel,NY,1394,rcp85,2098,40.9716,-72.556
2205260,Bayou Country Club,LA,1396,rcp85,2037,29.7799,-90.7894
2232055,Gueydan,LA,1398,rcp85,2025,30.029,-92.507
2232055,Gueydan,LA,1398,rcp26,2029,30.029,-92.507
2271225,Sorrento,LA,1401,rcp85,1998,30.1864,-90.8689
2271225,Sorrento,LA,1401,rcp26,1998,30.1864,-90.8689
2418850,Colmar Manor,MD,1404,rcp85,2082,38.9301,-76.9427
3466240,Sea Bright,NJ,1412,rcp85,2079,40.3589,-73.9743
1383868,Woodbine,GA,1412,rcp85,2055,30.9599,-81.7181
1249725,North Redington Beach,FL,1417,rcp85,1977,27.8185,-82.8219
1249725,North Redington Beach,FL,1417,rcp26,1977,27.8185,-82.8219
2507140,Bourne,MA,1418,rcp85,2084,41.732,-70.6158
1252250,Oriole Beach,FL,1420,rcp85,2049,30.3725,-87.1005
1233675,Indian Shores,FL,1420,rcp85,2005,27.8507,-82.8448
1233675,Indian Shores,FL,1420,rcp26,2005,27.8507,-82.8448
1259725,Redington Beach,FL,1427,rcp85,1961,27.8095,-82.8121
1259725,Redington Beach,FL,1427,rcp26,1961,27.8095,-82.8121
3741060,Manteo,NC,1434,rcp85,2015,35.8984,-75.6513
3741060,Manteo,NC,1434,rcp26,2015,35.8984,-75.6513
2244690,Livonia,LA,1442,rcp85,2098,30.5622,-91.5501
2425425,Edmonston,MD,1445,rcp85,2073,38.95,-76.9322
1209315,Buckhead Ridge,FL,1450,rcp85,2073,#N/A,#N/A
4128450,Gearhart,OR,1462,rcp85,2093,46.0295,-123.9179
2221940,Dulac,LA,1463,rcp85,1974,29.4051,-90.6928
2221940,Dulac,LA,1463,rcp26,1974,29.4051,-90.6928
2255140,New Sarpy,LA,1464,rcp85,1991,29.9809,-90.3832
2255140,New Sarpy,LA,1464,rcp26,1991,29.9809,-90.3832
1261875,Roseland,FL,1472,rcp85,2076,27.8372,-80.4875
988050,Woodmont,CT,1488,rcp85,2095,41.2243,-72.9945
3630235,Great River,NY,1489,rcp85,2067,40.7155,-73.162
4867688,Shoreacres,TX,1493,rcp85,2032,29.621,-95.019
4867688,Shoreacres,TX,1493,rcp26,2044,29.621,-95.019
3702500,Atlantic Beach,NC,1495,rcp85,2025,34.7007,-76.7409
3702500,Atlantic Beach,NC,1495,rcp26,2028,34.7007,-76.7409
1201475,Anna Maria,FL,1503,rcp85,1960,27.5298,-82.7337
1201475,Anna Maria,FL,1503,rcp26,1960,27.5298,-82.7337
3746060,Navassa,NC,1505,rcp85,2079,34.2818,-78.0366
677595,Taft Mosswood,CA,1530,rcp85,2039,37.912,-121.2822
4806060,Bayou Vista,TX,1537,rcp85,2003,29.3256,-94.9392
4806060,Bayou Vista,TX,1537,rcp26,2003,29.3256,-94.9392
2251550,Montegut,LA,1540,rcp85,1972,29.4383,-90.5658
2251550,Montegut,LA,1540,rcp26,1972,29.4383,-90.5658
5378155,Whidbey Island Station,WA,1541,rcp85,2090,48.3488,-122.6537
683374,Walnut Grove,CA,1542,rcp85,1973,38.2506,-121.5355
683374,Walnut Grove,CA,1542,rcp26,1973,38.2506,-121.5355
1202275,Astor,FL,1556,rcp85,2056,29.1663,-81.5349
3466480,Seaside Park,NJ,1559,rcp85,2011,39.9257,-74.0788
3466480,Seaside Park,NJ,1559,rcp26,2011,39.9257,-74.0788
1205100,Belleair Beach,FL,1560,rcp85,1984,27.9277,-82.8373
1205100,Belleair Beach,FL,1560,rcp26,1984,27.9277,-82.8373
638772,Knightsen,CA,1568,rcp85,2089,37.9624,-121.6486
3476820,Waretown,NJ,1569,rcp85,2007,39.7898,-74.1933
3476820,Waretown,NJ,1569,rcp26,2007,39.7898,-74.1933
2551160,Onset,MA,1572,rcp85,2082,41.7468,-70.6663
5350535,Ocean Park,WA,1573,rcp85,2094,46.4967,-124.0414
4538162,Kiawah Island,SC,1626,rcp85,2031,32.6193,-80.0557
4538162,Kiawah Island,SC,1626,rcp26,2042,32.6193,-80.0557
1231275,Holley,FL,1630,rcp85,2095,30.4529,-86.9044
5365625,South Bend,WA,1637,rcp85,2068,46.6699,-123.8018
3770920,Wanchese,NC,1642,rcp85,2021,35.8402,-75.6417
3770920,Wanchese,NC,1642,rcp26,2022,35.8402,-75.6417
2529090,Harwich Port,MA,1644,rcp85,2078,41.6702,-70.0652
1337910,Henderson,GA,1647,rcp85,2044,32.0079,-81.2663
1219350,East Palatka,FL,1654,rcp85,2070,29.6496,-81.5969
1275225,Washington Park,FL,1672,rcp85,1998,26.1299,-80.1793
1275225,Washington Park,FL,1672,rcp26,1998,26.1299,-80.1793
3434530,Island Heights,NJ,1673,rcp85,2092,39.9418,-74.1438
2233875,Henderson,LA,1674,rcp85,2061,30.3158,-91.8008
1246550,Moore Haven,FL,1680,rcp85,2064,26.834,-81.0977
3704640,Belhaven,NC,1688,rcp85,1992,35.543,-76.6231
3704640,Belhaven,NC,1688,rcp26,1992,35.543,-76.6231
2569205,Teaticket,MA,1692,rcp85,2087,41.5626,-70.5873
1223730,Fort Denaud,FL,1694,rcp85,2066,26.7227,-81.5539
1019730,Delaware City,DE,1695,rcp85,2045,39.5798,-75.5951
3638253,Jamesport,NY,1710,rcp85,2059,40.9615,-72.5834
4564712,Seabrook Island,SC,1714,rcp85,2046,32.5871,-80.1826
4819120,Danbury,TX,1715,rcp85,2096,#N/A,#N/A
3680181,Westhampton Beach,NY,1721,rcp85,2087,40.807,-72.6451
961730,Poquonock Bridge,CT,1727,rcp85,2071,41.3364,-72.0123
2444325,Kingstown,MD,1733,rcp85,2098,39.2076,-76.0439
4870520,Stowell,TX,1756,rcp85,2086,29.7845,-94.3795
1236535,Key Vista,FL,1757,rcp85,2036,28.1947,-82.7704
3437560,Lake Como,NJ,1759,rcp85,2075,40.17,-74.0249
2262070,Port Sulphur,LA,1760,rcp85,1922,29.5045,-89.722
2262070,Port Sulphur,LA,1760,rcp26,1922,29.5045,-89.722
1215862,Cudjoe Key,FL,1763,rcp85,1967,24.6786,-81.4899
1215862,Cudjoe Key,FL,1763,rcp26,1967,24.6786,-81.4899
3404600,Belford,NJ,1768,rcp85,2035,40.4281,-74.0782
3404600,Belford,NJ,1768,rcp26,2062,40.4281,-74.0782
4838776,Kemah,TX,1773,rcp85,2059,29.53,-95.0201
1343580,Kings Bay Base,GA,1777,rcp85,2094,#N/A,#N/A
1207375,Bokeelia,FL,1780,rcp85,2005,26.6748,-82.1414
1207375,Bokeelia,FL,1780,rcp26,2005,26.6748,-82.1414
1274235,Verona Walk,FL,1782,rcp85,2036,26.0841,-81.6799
1274235,Verona Walk,FL,1782,rcp26,2064,26.0841,-81.6799
1250950,Ocean Ridge,FL,1786,rcp85,2021,26.528,-80.0474
1250950,Ocean Ridge,FL,1786,rcp26,2022,26.528,-80.0474
4570090,Sullivan's Island,SC,1791,rcp85,2035,32.7699,-79.8362
4570090,Sullivan's Island,SC,1791,rcp26,2060,32.7699,-79.8362
1250450,Oak Hill,FL,1792,rcp85,2046,28.8862,-80.822
1209612,Burnt Store Marina,FL,1793,rcp85,2013,26.767,-82.0514
1209612,Burnt Store Marina,FL,1793,rcp26,2013,26.767,-82.0514
2517860,Duxbury,MA,1802,rcp85,2085,42.0444,-70.6792
1227775,Grove City,FL,1804,rcp85,2027,26.9067,-82.3261
1227775,Grove City,FL,1804,rcp26,2032,26.9067,-82.3261
2262510,Presquille,LA,1807,rcp85,2033,29.5586,-90.6386
2262510,Presquille,LA,1807,rcp26,2047,29.5586,-90.6386
3466330,Sea Girt,NJ,1828,rcp85,2070,40.1305,-74.0338
3766040,Surf City,NC,1853,rcp85,2008,34.4346,-77.5658
1274635,Wabasso Beach,FL,1853,rcp85,2017,27.7571,-80.4002
3766040,Surf City,NC,1853,rcp26,2008,34.4346,-77.5658
1274635,Wabasso Beach,FL,1853,rcp26,2017,27.7571,-80.4002
2240420,Labadieville,LA,1854,rcp85,2052,29.8246,-90.9525
